OSEBuildingID,Campus,NonResidential,Age_Built,AgeBuilt_classe,NumberofBuildings,NumberofFloors_classe,PropertyGFATotal_log,PropertyGFAParking_log,TotalPropertyUseTypes,PrimaryPropertyType,LargestPropertyUseTypeGFA_rel,SecondLargestPropertyUseTypeGFA_rel,ThirdLargestPropertyUseTypeGFA_rel,NaturalGas(kBtu)_bin,SteamUse(kBtu)_bin,ENERGYSTARScore,ENERGYSTARScore_imputed,SiteEnergyUse(kBtu),TotalGHGEmissions
26994,0,1,34,1,1.0,1,9.954038071134029,0.0,5,Mixed Use Property,0.5239113899980985,0.3880965963110858,0.34607339798440767,1,0,,66.0,2735811.5,78.36
26997,0,1,23,0,1.0,1,10.402109007463212,0.0,4,Mixed Use Property,0.7376093294460642,0.5074708454810496,0.4897959183673469,0,0,9.0,9.0,5652231.0,39.4
27013,0,1,62,2,1.0,0,10.702727480606711,0.0,1,Warehouse,0.9276014030038673,0.0,0.0,1,0,33.0,33.0,1368120.5,29.7
27016,0,1,53,2,1.0,0,10.463617493986263,0.0,3,Small- and Mid-Sized Office,0.5650112802353143,0.2922580460918982,0.0,1,0,66.0,66.0,1295485.25,27.06
27080,0,1,59,2,1.0,1,10.041203925899962,0.0,2,Worship Facility,1.0004356918787034,0.0,0.0,1,0,98.0,98.0,470666.6875,19.28
27117,0,1,46,1,1.0,0,9.954228194239311,0.0,1,Warehouse,1.0,0.0,0.0,1,0,43.0,43.0,592088.125,19.14
27122,0,1,71,2,1.0,1,10.241137666615815,0.0,1,Warehouse,1.0702054794520548,0.0,0.0,1,0,52.0,52.0,1321065.0,46.61
27131,0,1,48,1,1.0,0,10.15116760669524,0.0,1,Distribution Center,1.0,0.0,0.0,1,0,82.0,82.0,550324.1875,20.46
27141,0,1,30,1,1.0,0,10.411479164280985,0.0,1,Warehouse,1.0,0.0,0.0,0,0,14.0,14.000000000000002,1632472.0,11.38
27142,0,1,110,4,1.0,2,10.2328272702548,0.0,1,K-12 School,0.39902877697841727,0.0,0.0,1,0,8.0,8.0,1181428.75,38.36
27145,0,1,22,0,1.0,3,13.467621193268624,0.0,3,Large Office,0.31551199700924415,0.11052343891607758,0.0073225371578756575,0,0,82.0,82.0,13270687.0,92.52
27162,0,1,24,0,1.0,0,10.425460809904182,0.0,1,Supermarket / Grocery Store,0.9418501157064024,0.0,0.0,1,0,22.0,22.0,8687690.0,206.33
27184,0,1,61,2,1.0,1,10.534785924769006,0.0,3,Mixed Use Property,0.48936170212765956,0.4308510638297872,0.0797872340425532,1,0,,71.2,2171751.5,93.55
27205,0,0,68,2,1.0,0,10.64849161863629,0.0,1,K-12 School,1.0,0.0,0.0,1,0,93.0,93.0,1709307.5,49.55
27244,0,1,110,4,1.0,0,10.4255201430002,0.0,1,Other,1.0,0.0,0.0,1,1,,45.60000000000001,786324.0,19.61
27303,0,1,74,2,1.0,1,10.762953932412522,0.0,1,Other,1.0089760145648539,0.0,0.0,0,0,,60.800000000000004,5981430.0,41.7
27378,0,1,25,0,1.0,0,11.246169571400625,10.560644795362919,2,Supermarket / Grocery Store,0.5411895279754522,0.0,0.0,1,0,18.0,18.0,13906080.0,364.27
27381,0,1,84,3,1.0,0,10.180133955367644,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,75.0,75.0,964236.0,38.18
27389,0,1,66,2,6.0,1,11.23676344780503,0.0,4,Small- and Mid-Sized Office,0.6640349027257869,0.16636790214583225,0.08781040754995519,0,0,,59.39999999999999,3605749.75,25.14
27406,0,1,75,0,1.0,1,9.983084006807271,0.0,5,Mixed Use Property,0.2611747321758404,0.25678795714813446,0.23503878832656078,1,0,,60.800000000000004,1607972.25,51.89
27455,0,1,101,4,1.0,0,10.045030516645731,0.0,1,Distribution Center,1.0,0.0,0.0,0,0,,83.0,421430.0,2.94
27456,0,1,66,2,1.0,1,10.512491964983646,0.0,1,Other,0.9479209159391913,0.0,0.0,0,0,,39.800000000000004,5447076.5,37.97
27482,0,1,45,1,1.0,0,10.086850233838494,0.0,2,Warehouse,0.5958208458208458,0.4041791541791542,0.0,0,0,,72.0,375773.5938,2.62
27488,0,1,69,2,1.0,0,10.655398801626767,0.0,3,Warehouse,0.6463932107496464,0.23573785950023574,0.11786892975011787,1,0,34.0,34.0,965425.1875,29.39
27494,0,1,43,1,1.0,0,10.518213626583062,0.0,2,Distribution Center,0.9296955275539451,0.07030447244605484,0.0,1,0,,46.6,374753.8125,6.88
27504,0,1,58,2,1.0,1,10.060534035475412,0.0,3,Warehouse,0.8547863247863248,0.1441880341880342,0.0,0,0,,58.4,439266.9063,3.06
27532,0,1,74,2,1.0,1,10.332701738815134,0.0,3,Other,0.9153645833333334,0.052083333333333336,0.032552083333333336,1,0,,61.0,1683064.25,67.15
27553,0,1,50,0,1.0,0,10.053328960775287,0.0,1,Warehouse,1.0,0.0,0.0,0,0,,59.39999999999999,127374.0,0.89
27554,0,1,48,1,1.0,0,10.464445296788119,0.0,1,Warehouse,0.928665182902471,0.0,0.0,1,0,100.0,100.0,1063269.125,17.65
27561,0,1,61,2,1.0,0,10.149487885993265,0.0,3,Refrigerated Warehouse,0.5219142198068577,0.32169527309692303,0.15639050709621927,1,0,,58.400000000000006,895784.6875,14.19
27562,0,1,48,1,1.0,0,10.67777683621291,0.0,1,Warehouse,0.9876440756108806,0.0,0.0,0,0,89.0,89.0,405062.0,2.82
27567,0,1,27,1,1.0,0,9.923829250194043,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,1,0,8.0,8.0,2720238.25,77.84
27587,0,1,39,1,1.0,0,10.114437057749631,8.748463629942055,2,Small- and Mid-Sized Office,0.7448979591836735,0.25510204081632654,0.0,0,0,87.0,87.0,624125.625,4.35
27598,0,1,20,0,1.0,0,10.124869553230678,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,47.0,47.0,689803.0,21.87
27668,0,1,31,1,1.0,0,10.436319256564733,0.0,1,Other,1.0,0.0,0.0,1,0,,59.0,8521989.0,286.33
27673,0,1,16,0,0.0,3,12.880426838935755,10.009018053745592,2,Hotel,0.505410748130184,0.13348550001018974,0.0,1,0,23.0,23.0,17457560.0,423.57
27703,0,1,61,2,1.0,1,11.244732245102295,0.0,2,Worship Facility,0.5942072572736188,0.40579274272638116,0.0,1,0,,66.4,1765813.625,67.33
27704,0,1,34,1,1.0,1,10.403110661794125,0.0,1,K-12 School,1.0,0.0,0.0,1,0,86.0,86.0,1573155.0,62.94
27721,0,1,18,0,1.0,0,10.217458523810828,9.586788531013854,2,Other,0.46778199883109295,0.0,0.0,1,0,,74.8,1082920.125,26.67
27799,1,0,72,2,1.0,0,11.606370269680092,0.0,1,K-12 School,1.0,0.0,0.0,1,0,87.0,87.0,3296526.25,115.34
27821,0,1,26,1,1.0,0,10.708980792927612,0.0,1,Supermarket / Grocery Store,1.0496704278851525,0.0,0.0,1,0,56.0,56.00000000000001,11521140.0,338.58
27825,0,1,115,4,1.0,1,10.013283218359012,0.0,4,Other,1.0,0.0,0.0,1,0,,80.0,209644.9063,4.8
27828,0,1,110,4,1.0,0,10.085850775128717,0.0,3,Mixed Use Property,0.5,0.25,0.25,1,0,,50.0,932083.5,9.09
27830,0,1,102,4,1.0,0,10.06147372459291,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,1,0,65.0,65.0,2701872.0,128.07
27833,0,1,47,1,5.0,1,10.568235258574376,9.335121088873489,1,Other,1.0,0.0,0.0,1,0,,58.99999999999999,3371659.75,28.79
27869,0,1,102,4,1.0,1,10.045030516645731,0.0,1,Warehouse,1.0,0.0,0.0,1,0,99.0,98.99999999999999,79711.79688,0.87
27874,0,1,64,2,1.0,1,11.032968464866704,0.0,1,Warehouse,1.0,0.0,0.0,0,0,66.0,66.0,595936.5,4.15
27882,0,1,97,3,1.0,1,10.237778841189767,0.0,2,Small- and Mid-Sized Office,0.49813873577206674,0.4720452430381559,0.0,1,0,97.0,97.0,1027394.313,7.31
27891,0,1,98,3,1.0,1,9.980494888896912,0.0,2,Other,1.5083333333333333,0.44675925925925924,0.0,0,0,,81.4,1623657.0,11.32
27892,0,1,93,3,1.0,0,10.23670449643667,0.0,1,Other,0.7842195786154508,0.0,0.0,1,0,,82.0,2028125.625,63.22
27901,1,0,22,0,1.0,1,10.327545406001606,0.0,1,K-12 School,1.0,0.0,0.0,1,0,69.0,69.0,1622231.375,55.73
27903,0,1,22,0,1.0,0,10.914542860854706,0.0,1,Retail Store,1.0,0.0,0.0,1,0,67.0,67.0,3724098.25,39.31
27922,0,1,71,2,1.0,1,10.513959396427165,0.0,4,K-12 School,1.2040733197556008,0.28282416836388324,0.13374066530889342,1,0,,60.4,1755072.75,51.14
27928,0,1,64,2,1.0,0,10.159485440721285,0.0,1,Small- and Mid-Sized Office,1.2317875667724705,0.0,0.0,1,0,73.0,73.0,2076289.625,54.02
27947,0,1,93,3,1.0,0,10.537441898283253,0.0,1,Worship Facility,1.3852785145888593,0.0,0.0,1,0,38.0,38.0,3481727.5,150.23
27982,0,1,40,1,1.0,0,10.131101098521789,0.0,3,Small- and Mid-Sized Office,0.5677193261917088,0.31261200270797657,0.0,1,0,77.0,77.0,954352.6875,24.97
28019,0,1,69,2,1.0,1,10.367410230215862,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,10.0,10.0,1641667.0,68.39
28020,0,1,69,2,1.0,0,9.943285022410194,0.0,1,K-12 School,1.0,0.0,0.0,1,0,95.0,95.0,1267348.5,43.97
28025,0,1,55,2,1.0,1,10.001475960864331,0.0,2,Warehouse,0.5732160667331581,0.330310998277269,0.0,1,0,1.0,1.0,1987334.75,66.43
28029,0,1,52,2,1.0,0,10.038499099192006,0.0,2,Refrigerated Warehouse,1.8982961992136305,0.12625600698995196,0.0,1,0,,44.00000000000001,10005787.0,119.76
28030,0,1,115,4,1.0,0,10.491301994830229,0.0,1,Other,1.0,0.0,0.0,1,0,,58.400000000000006,1111293.75,43.04
28033,0,1,51,2,1.0,0,10.25135885791871,0.0,2,Distribution Center,1.0,0.0,0.0,1,0,1.0,1.0,4236396.5,67.96
28053,0,1,67,2,1.0,0,10.277805931647455,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,78.0,78.0,861643.6875,22.18
28066,0,1,40,1,1.0,0,10.269830609290443,9.171287644712482,2,Small- and Mid-Sized Office,0.6666666666666666,0.3333333333333333,0.0,0,0,82.0,82.0,726917.5,5.07
28081,0,1,34,1,1.0,1,9.929934722550977,0.0,2,Small- and Mid-Sized Office,0.6622839055271488,0.399318237156075,0.0,1,0,7.0,7.000000000000001,1835804.0,38.71
28086,0,1,37,1,1.0,1,10.66955986311063,0.0,2,Laboratory,0.6862754212667054,0.3137245787332946,0.0,1,0,,68.4,9393108.0,255.97
28476,0,1,57,2,1.0,0,10.335302435967074,0.0,1,Warehouse,1.0,0.0,0.0,0,0,65.0,65.0,485971.0,3.39
29214,0,1,100,0,1.0,0,10.529452721013085,0.0,3,Warehouse,0.7291711229946524,0.1525668449197861,0.11959893048128342,1,0,73.0,73.0,924192.6875,7.8
29550,0,1,22,0,1.0,3,12.499230946036421,0.0,1,Large Office,1.0,0.0,0.0,1,0,88.0,88.0,15026352.0,106.86
29551,0,1,22,0,1.0,3,11.133902657367589,0.0,2,Small- and Mid-Sized Office,0.9008502308186759,0.09914976918132413,0.0,0,0,79.0,79.0,3782378.25,26.37
29552,0,1,22,0,1.0,3,12.51790816085621,0.0,1,Large Office,1.0306788440068086,0.0,0.0,0,0,88.0,88.0,14709151.0,102.54
29612,0,1,98,3,1.0,0,11.487617913343598,0.0,1,K-12 School,1.0,0.0,0.0,1,0,97.0,97.0,3736960.0,156.45
29788,0,1,40,1,1.0,0,10.897035577955629,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,0,0,75.0,75.0,3020001.5,21.05
32429,0,1,37,1,1.0,3,10.645448706505872,0.0,4,Restaurant,0.6322380952380953,0.3645238095238095,0.18269047619047618,1,1,,76.8,7798464.0,273.91
33289,0,1,40,1,0.0,3,11.692760599844242,0.0,2,Large Office,0.8594581498901429,0.14054185010985706,0.0,0,0,67.0,67.0,8382140.5,58.44
33408,0,1,57,2,1.0,0,10.114477547677767,0.0,2,Other,0.6195084423209297,0.19099485767502125,0.0,1,0,,28.6,1295685.75,29.18
33527,0,1,9,0,2.0,0,10.95900095096759,0.0,1,University,1.178916962483469,0.0,0.0,1,0,,52.599999999999994,3543985.5,89.8
33548,0,1,16,0,1.0,0,11.338583982516495,0.0,1,University,1.0035714285714286,0.0,0.0,1,0,,77.80000000000001,12184124.0,441.94
34348,0,1,31,1,1.0,0,11.542493975902508,0.0,1,Retail Store,1.0,0.0,0.0,1,0,89.0,89.0,5214621.5,81.18
34891,0,1,14,0,1.0,0,10.541782481547923,0.0,1,Supermarket / Grocery Store,1.0,0.0,0.0,1,0,61.0,61.0,8025696.0,176.75
34908,0,1,72,2,1.0,1,11.104927151003707,0.0,1,Supermarket / Grocery Store,1.0,0.0,0.0,1,0,84.0,84.0,9290214.0,72.02
35391,0,1,16,0,1.0,2,10.434439280685709,0.0,1,Retail Store,1.1299029697147898,0.0,0.0,0,0,,77.80000000000001,3560614.25,24.82
35392,0,1,16,0,1.0,2,10.735983546667017,0.0,1,Supermarket / Grocery Store,1.0,0.0,0.0,1,0,79.0,79.0,8305255.0,193.36
36034,0,1,26,1,0.0,0,10.730815914562093,0.0,1,Retail Store,0.989069365804604,0.0,0.0,1,0,88.0,88.0,5313217.0,83.45
36587,0,1,31,1,1.0,0,10.714439990727769,0.0,2,Other,1.0,0.0,0.0,1,0,,60.79999999999999,3505497.0,137.66
37008,0,1,23,0,1.0,3,12.717994668031348,0.0,2,Other,1.2972897649970931,1.0,0.0,1,0,,76.6,13730204.0,295.42
37248,0,1,118,4,1.0,2,11.196295070562554,0.0,1,Warehouse,1.0,0.0,0.0,1,0,55.0,55.0,1498457.875,12.43
40008,0,1,18,0,1.0,0,9.996431298178866,0.0,3,Mixed Use Property,0.6778602998131863,0.5478197475737003,0.22417642502392127,1,0,,69.4,1554599.25,37.83
40028,0,1,82,3,1.0,0,12.860408828991751,0.0,2,Warehouse,0.9095074485669435,0.16599960496085994,0.0,1,0,69.0,69.0,15206762.0,391.7
40031,0,1,62,2,1.0,0,10.318506873449104,0.0,1,Medical Office,0.9261399280219236,0.0,0.0,1,0,32.0,32.0,2193115.0,32.72
40034,0,1,62,2,1.0,0,9.995702036523939,0.0,1,Small- and Mid-Sized Office,1.4520541698964935,1.4520541698964935,0.0,1,0,32.0,32.0,3947209.25,145.11
40067,0,1,37,1,1.0,3,11.199624684567448,0.0,2,Small- and Mid-Sized Office,1.268405789171295,0.25121063719186887,0.0,0,0,84.0,84.0,4307238.5,30.03
40348,0,1,106,4,1.0,1,11.855266162725808,10.992083174817584,7,Mixed Use Property,0.6378219466990478,0.4544712156394907,0.2912450380974699,1,0,,45.20000000000001,2762846.0,28.85
40447,0,1,56,2,5.0,0,11.378925391103238,0.0,4,Mixed Use Property,0.4699055546662398,0.4547554254613643,0.07174872510233483,1,0,,66.4,8475238.0,270.63
41928,0,1,11,0,1.0,0,10.847412906506923,0.0,2,Supermarket / Grocery Store,1.008579766536965,0.0,0.0,1,0,74.0,74.0,11702959.0,303.69
42069,0,1,29,1,1.0,0,10.175954459181428,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,0,0,64.0,64.0,1634669.375,11.4
45287,0,1,54,2,0.0,0,9.97119292889014,0.0,3,Other,0.5484579439252336,0.42070093457943925,0.0,1,0,,28.8,5170809.5,158.6
45927,0,1,22,0,1.0,3,12.08954444723597,0.0,1,Laboratory,1.0220786516853932,0.0,0.0,0,1,,51.79999999999999,53166156.0,2549.47
48287,0,1,17,0,1.0,2,11.996326447552043,0.0,2,Large Office,0.5469884124644635,0.44849127697231694,0.0,1,0,,52.400000000000006,40613740.0,537.03
49687,0,1,19,0,1.0,2,10.434056978338715,0.0,2,Supermarket / Grocery Store,1.0,0.8824308027178869,0.0,1,0,23.0,23.0,8926736.0,94.63
49695,0,1,10,0,1.0,3,13.173862250659095,0.0,3,Large Office,0.7608634121229505,0.34656350501402866,0.01363352285139517,1,0,97.0,97.0,17463744.0,163.19
49697,0,1,120,4,1.0,3,11.214681141146768,0.0,3,Mixed Use Property,0.44843756316449046,0.40260877767446873,0.11347374378461414,0,0,97.0,97.0,1357119.875,9.46
49699,0,1,34,1,1.0,1,10.729875458480967,0.0,1,Warehouse,6.426849015317287,0.0,0.0,1,0,99.0,98.99999999999999,1544193.75,15.5
49705,0,1,93,3,8.0,0,13.126417149755277,0.0,1,Other,1.12395275182758,0.0,0.0,1,0,,55.199999999999996,18470340.0,549.11
49709,0,1,10,0,1.0,1,10.888856485589885,0.0,1,Other,1.0,0.0,0.0,1,0,,81.2,31803568.0,619.9
49712,0,1,10,0,1.0,3,11.966202481133525,0.0,1,Large Office,1.0,0.0,0.0,1,0,63.0,63.00000000000001,11624548.0,92.07
49718,0,1,10,0,2.0,1,11.82875028899319,0.0,1,Other,1.0106753780863071,0.0,0.0,0,0,,56.4,5475367.0,38.17
49725,0,1,10,0,1.0,3,12.496766428226325,0.0,2,Other,0.6,0.4,0.0,0,1,,76.2,42584028.0,1597.56
49732,0,1,9,0,1.0,3,12.706850963741102,0.0,1,Hospital,0.7318181818181818,0.0,0.0,1,0,58.0,57.99999999999999,57764408.0,1789.69
49737,0,1,104,4,1.0,0,10.688142237340195,0.0,3,Retail Store,0.5609600292024092,0.40057492243110054,0.038465048366490236,1,0,67.0,67.0,3886545.0,144.41
49738,0,1,35,1,1.0,3,11.893851948631239,0.0,1,Other,1.0,0.0,0.0,1,0,,70.39999999999999,11730555.0,325.94
49775,0,1,11,0,1.0,0,11.116380454236623,0.0,1,Supermarket / Grocery Store,1.0,0.0,0.0,1,0,78.0,78.0,14697487.0,352.77
49776,0,1,34,1,1.0,3,12.777297924633068,11.913893811115367,5,Large Office,0.5461752229684314,0.421722406421039,0.10795399987573641,1,0,88.0,88.0,13458948.0,147.84
49778,0,1,14,0,1.0,1,11.160427499583543,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,37.0,37.0,1933811.625,57.59
49780,0,1,47,1,1.0,3,11.415092104621465,10.466554521147781,2,Other,0.6616746986623143,0.3385568874822175,0.0,0,0,100.0,100.0,41680640.0,290.57
49783,0,1,9,0,0.0,3,12.735500176015826,11.644050213949724,3,Laboratory,0.508826794585251,0.4100255896063205,0.0008657473254591553,1,0,,88.19999999999999,41696464.0,1088.25
49784,0,1,9,0,1.0,3,10.859018228147887,0.0,1,Small- and Mid-Sized Office,0.9261346153846154,0.0,0.0,0,0,100.0,100.0,342726.0938,-0.8
49858,0,1,8,0,1.0,1,10.48517230524678,0.0,1,K-12 School,1.0620458356623812,0.0,0.0,1,0,22.0,22.0,2912264.0,51.59
49793,0,1,9,0,1.0,0,11.562305931067666,10.247715351173103,2,Large Office,0.7950904712500357,0.26857730270985425,0.0,0,0,100.0,100.0,1363191.625,9.5
49797,0,1,9,0,1.0,0,11.045526440793864,9.615138591096644,1,Small- and Mid-Sized Office,0.7500558552232613,0.0,0.0,1,0,67.0,67.0,2502131.0,20.1
49802,0,1,9,0,1.0,2,11.041032051206026,10.041029641554612,3,Hotel,0.9657588047642711,0.41786761994838173,0.0,0,0,62.0,62.0,3497215.5,24.38
49850,0,1,8,0,1.0,1,10.79806423150353,0.0,1,K-12 School,1.2979049565661727,0.0,0.0,1,0,82.0,82.0,1662054.125,22.76
49862,0,1,60,2,0.0,0,10.275085591132715,0.0,1,Other,0.8655172413793103,0.0,0.0,1,0,,53.4,2429214.0,54.98
49865,0,1,9,0,1.0,3,12.628152297857962,12.385276848421539,2,Other,1.0457700188509138,0.06527005983116138,0.0,1,0,,62.0,25959642.0,809.76
49867,0,1,8,0,1.0,3,12.71804261428361,11.896063161194302,2,Large Office,0.5733442408769186,0.39983938342412967,0.0,1,0,,96.8,4581493.0,42.2
49872,0,1,8,0,1.0,1,10.950613545737037,0.0,2,Other,0.4302660209166842,0.0,0.0,1,0,,51.199999999999996,544172.375,16.13
49909,1,0,15,0,4.0,1,11.91743678503382,0.0,1,University,1.0,0.0,0.0,1,0,,59.0,6335315.5,107.29
49911,0,1,12,0,1.0,1,10.695642613426124,0.0,2,Other,1.0,0.35689053937774556,0.0,1,0,,46.199999999999996,1546484.875,38.13
49918,0,1,9,0,1.0,0,10.892582549964887,0.0,7,Other,0.6575732217573221,0.23596466759646675,0.039237563923756394,1,0,,70.39999999999999,12095818.0,457.51
49924,0,1,110,4,0.0,1,11.07938490391378,0.0,3,Small- and Mid-Sized Office,0.5811169392162913,0.17741437827830916,0.154273372415921,1,0,,59.8,2274296.75,29.4
49925,0,1,29,1,1.0,1,11.510582722891751,0.0,1,University,1.0,0.0,0.0,1,0,,45.400000000000006,3185005.25,74.3
49926,0,1,97,3,1.0,0,12.967691228302266,0.0,1,University,1.1028068365133874,0.0,0.0,1,1,,54.8,37022180.0,1280.81
49940,0,1,102,4,1.0,3,12.83325896056685,0.0,1,Hospital,2.697534622635967,0.0,0.0,0,1,74.0,74.0,163945984.0,6330.91
49946,0,1,12,0,1.0,3,10.626169263198392,0.0,1,Supermarket / Grocery Store,1.0,0.0,0.0,1,0,44.0,44.0,7768057.5,82.58
49958,0,1,8,0,1.0,0,9.951991961595743,0.0,4,Other,0.9995236507407231,0.0,0.0,1,0,,51.199999999999996,923812.8125,10.8
49966,0,1,13,0,1.0,0,10.603262719386294,0.0,1,Other,1.0,0.0,0.0,1,0,,53.800000000000004,2159170.25,51.39
49967,1,0,122,4,111.0,0,16.047690032013453,0.0,1,University,1.0,0.0,0.0,0,1,,42.400000000000006,873923712.0,11140.56
49968,0,1,53,2,1.0,2,10.981556939972908,0.0,1,University,1.0,0.0,0.0,0,0,,56.2,5000717.0,25.93
49972,0,1,24,0,1.0,3,12.221113955724643,0.0,1,University,1.0,0.0,0.0,0,0,,79.6,51168308.0,199.48
49985,0,1,8,0,1.0,3,12.964965430908965,0.0,2,Large Office,1.0,0.3960733272313141,0.0,1,0,99.0,98.99999999999999,16371039.0,213.7
49998,0,1,8,0,1.0,2,11.52861178876435,9.54716968769421,1,Self-Storage Facility,0.8621382161842882,0.0,0.0,1,0,,69.6,940844.6875,9.91
50002,0,1,8,0,1.0,0,10.423738616949274,0.0,2,Other,2.4845458868283403,1.159058487874465,0.0,0,0,,78.6,1399581.625,9.76
50026,0,1,7,0,1.0,0,10.542020139822851,0.0,5,Small- and Mid-Sized Office,0.6845774034272437,0.15404113748580783,0.1362448182082222,1,0,,68.8,2346692.5,65.01
50031,0,1,7,0,1.0,3,13.149622449914768,0.0,3,Large Office,0.698771544677472,0.29516013514565526,0.0021155433073318077,1,0,,91.0,18760766.0,214.19
50035,0,1,7,0,1.0,3,11.88183031776659,0.0,1,Hotel,1.1029360919413058,0.0,0.0,1,0,89.0,89.0,5525072.5,50.32
50037,0,1,8,0,1.0,3,13.083004894761267,12.003105426185657,2,Large Office,0.7112452205316392,0.28415525627103694,0.0,1,0,99.0,98.99999999999999,12720069.0,147.14
50038,0,1,8,0,1.0,1,10.14772701214507,0.0,5,Mixed Use Property,0.4600109666301112,0.4600109666301112,0.0,0,0,,51.199999999999996,627854.125,4.38
50039,0,1,7,0,1.0,1,11.590229040027507,0.0,2,Other,1.87132992706135,1.0,0.0,1,0,,83.2,4991893.5,91.98
50045,0,1,7,0,1.0,3,13.088595609882598,12.021001311561887,2,Large Office,0.707850896881859,0.30533288373738354,0.0,1,0,98.0,98.0,13998638.0,202.12
50054,0,1,8,0,1.0,3,13.19319083168136,12.194303661930174,3,Large Office,0.6387924657674628,0.3767079003609113,0.011763062202695376,1,0,98.0,98.0,13239050.0,245.16
50062,0,1,8,0,1.0,2,11.750555577523064,10.634412097430104,3,Hotel,0.6951183933513637,0.3275352262602209,0.0,1,0,72.0,72.0,6042399.5,131.02
50068,0,1,67,2,1.0,0,10.860651477619863,8.348301054933943,1,Warehouse,1.0,0.0,0.0,1,0,37.0,37.0,3605855.5,157.7
50069,0,1,93,3,1.0,1,10.126271039034782,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,1,0,9.0,9.0,4420650.5,134.8
50070,0,1,9,0,1.0,0,11.184435286790631,0.0,1,Other,1.0,0.0,0.0,1,0,,52.599999999999994,2925780.0,67.65
50081,0,1,7,0,1.0,0,10.714439990727769,0.0,2,K-12 School,1.0161777777777778,0.0,0.0,0,0,77.0,77.0,1325972.75,9.24
50094,0,1,7,0,1.0,3,12.752142818746485,11.350747653755585,6,Mixed Use Property,0.4388282313417707,0.308430594572678,0.24327956210721421,1,0,,96.6,39364116.0,1000.06
50101,0,1,60,2,1.0,0,11.12833593774938,0.0,1,University,1.012398636737572,0.0,0.0,0,0,,56.4,3180819.25,22.17
50196,0,1,17,0,1.0,0,9.933871257170567,0.0,5,Mixed Use Property,0.48020954598370197,0.4160360884749709,0.06616220411331004,0,0,,61.599999999999994,636965.5,4.44
